inhibitor_id,warhead,site,gene,smiles
CI004123,Michael Acceptor,CYS-154,MAPK10,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)cc1
CI004138,Michael Acceptor,CYS-154,MAPK10,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)cc1
CI002059,Benzoquinone,CYS-148,srtA,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O
CI004179,Benzoquinone,CYS-148,srtA,O=C1C[C@H]2O[C@H](CCc3ccccc3)C3=C(C(=O)C=CC3=O)[C@H]2O1
CI004191,Benzoquinone,CYS-148,srtA,CC(C)=CC[C@H](O)c1cc(O)c2c(c1O)C(=O)C=CC2=O
CI004199,Benzoquinone,CYS-148,srtA,O=C1C[C@H]2O[C@@H](CCc3ccccc3)C3=C(C(=O)C=CC3=O)[C@H]2O1
CI001357,Nitrile,CYS-148,rep,Cc1cc(C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)CCC(N)=O)C(C)C)no1
CI001358,Nitrile,CYS-148,rep,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@H](C#N)CCC(N)=O
CI000106,Aldehydic carbonyl,CYS-147,Not Available,CC(=O)NC[C@@H](C=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CI000107,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CCC(N)=O
CI000108,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CNC=O
CI000109,Aldehydic carbonyl,CYS-147,Not Available,CCC(=O)NC[C@@H](C=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CI000110,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CNC(=O)C(C)C
CI000111,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CNC(=O)c1ccccc1
CI000112,Aldehydic carbonyl,CYS-147,Not Available,CC(=O)N(C)C[C@@H](C=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CI000113,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CN1CCCC1=O
CI000114,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CNC(=O)c1ccno1
CI000115,Aldehydic carbonyl,CYS-147,Not Available,COC(=O)NC[C@@H](C=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CI000116,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CNC(=O)N(C)C
CI000117,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CCC(=O)N(C)C
CI000118,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CCS(C)=O
CI000119,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
CI000418,Aldehydic carbonyl,CYS-147,Not Available,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CNC(=O)OC(C)(C)C
CI004227,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2CCCCN(C)C(=O)CC[C@@H](C=O)NC(=O)[C@@H]3C[C@@H](c4ccccc4)CN3C2=O)no1
CI004228,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2CCCNC(=O)[C@H]3CCN(C3)C(=O)CC[C@@H](C=O)NC(=O)[C@H](Cc3ccc(F)cc3)NC2=O)no1
CI004249,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2CCCCNC(=O)CC[C@@H](C=O)NC(=O)[C@H](Cc3ccc(F)cc3)NC2=O)no1
CI004253,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@@H]2C(=O)N[C@@H](Cc3ccc(F)cc3)C(=O)N[C@H](C=O)CCC(=O)NCc3cccc2c3)no1
CI004256,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2CNC(=O)[C@H]3CCCN3C(=O)CC[C@@H](C=O)NC(=O)[C@H](Cc3ccc(F)cc3)NC2=O)no1
CI004270,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2CCCCN(C)C(=O)CC[C@@H](C=O)NC(=O)[C@H](Cc3ccc(F)cc3)NC2=O)no1
CI004277,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2CNC(=O)C[C@H]3CCCN3C(=O)CC[C@@H](C=O)NC(=O)[C@H](Cc3ccc(F)cc3)NC2=O)no1
CI004281,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@@H]2C(=O)N[C@@H](Cc3ccc(F)cc3)C(=O)N[C@H](C=O)CCC(=O)N(C)Cc3cccc2c3)no1
CI004298,Aldehydic carbonyl,CYS-147,Not Available,CC(=O)NCC(C=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CI004299,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2C/C=C/CCCO[C@H]3CCN(C3)C(=O)CC[C@@H](C=O)NC(=O)[C@H](Cc3ccc(F)cc3)NC2=O)no1
CI004308,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2CNC(=O)CN(C)C(=O)CC[C@@H](C=O)NC(=O)[C@H](Cc3ccc(F)cc3)NC2=O)no1
CI004315,Aldehydic carbonyl,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2C/C=C/CO[C@H]3CCN(C3)C(=O)CC[C@@H](C=O)NC(=O)[C@H](Cc3ccc(F)cc3)NC2=O)no1
CI004232,Ketoamide,CYS-147,Not Available,Cc1cc(C(=O)N[C@H]2CCCCN(C)C(=O)CC[C@@H](C(=O)C(=O)N3CCC3)NC(=O)[C@H](Cc3ccc(F)cc3)NC2=O)no1
CI000055,Michael Acceptor,CYS-147,Not Available,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1
CI000211,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
CI000213,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)OCc2ccccc2)c1=O
CI000214,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)Cn1cccc(NC(=O)OCc2ccccc2)c1=O
CI000215,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](NC(=O)SC1CCCC1)C(C)C
CI000216,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)SC1CCCC1)C(C)C)Cc1ccc(F)cc1
CI000217,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
CI000218,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C
CI000219,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CI000220,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccc(F)cc1)n1cccc(NC(=O)OCc2ccccc2)c1=O
CI000221,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccc(F)c(F)c1)n1cccc(NC(=O)OCc2ccccc2)c1=O
CI000222,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](CC1CCCCC1)n1cccc(NC(=O)OCc2ccccc2)c1=O
CI000223,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(C)=O)c1=O
CI000224,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)C2CCCC2)c1=O
CI000225,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)C2SCCS2)c1=O
CI000226,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)C2CCCO2)c1=O
CI000227,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)C(C)(C)C)c1=O
CI000228,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)c2cc(C)on2)c1=O
CI000229,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)c2cc(Cl)on2)c1=O
CI000230,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)OCc2ccccc2)c1=O
CI000231,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)OCc2ccccc2)c1=O
CI000232,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1ccc(C)c(NC(=O)OCc2ccccc2)c1=O
CI000233,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1ccc(C)c(NC(=O)c2cc(C)on2)c1=O
CI000234,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccc(F)cc1)n1cccc(NC(=O)c2cc(C)on2)c1=O
CI000235,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccc(F)c(F)c1)n1cccc(NC(=O)c2cc(C)on2)c1=O
CI000236,Michael Acceptor,CYS-147,Not Available,Cc1cc(C(=O)Nc2cccn([C@@H](Cc3ccc(F)c(F)c3)C(=O)N[C@H](/C=C/C(=O)OC(C)C)C[C@@H]3CCNC3=O)c2=O)no1
CI000237,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CI000239,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)Cc1ccccc1
CI000240,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@H](CC(C)C)NC(=O)SCc1ccccc1)Cc1ccccc1
CI000241,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)SCc1ccccc1)C(C)C)Cc1ccccc1
CI000242,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@H](CC(C)C)NC(=O)SC1CCCC1)Cc1ccccc1
CI000243,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@H](CC(C)C)NC(=O)SC1CCCC1)Cc1ccc(F)cc1
CI000244,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@H](CC(C)C)NC(=O)SC1CCCC1)Cc1ccc(C)cc1
CI000245,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)SC1CCCC1)C(C)C)Cc1ccccc1
CI000246,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)SC1CCCC1)C(C)C)Cc1ccc(C)cc1
CI000247,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)SC1CCCC1)C(C)C)Cc1ccc(C(F)(F)F)cc1
CI000248,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@H](Cc1ccccc1)NC(=O)SC1CCCC1)Cc1ccc(F)cc1
CI000249,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@H](Cc1ccccc1)NC(=O)SC1CCCC1)Cc1ccc(C)cc1
CI000250,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)SC1CCCC1)C(C)(C)C)Cc1ccccc1
CI000287,Michael Acceptor,CYS-147,Not Available,NC(=O)c1cccc(/C=C/C(=O)c2ccccc2)c1
CI000318,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(CN(CC(=O)OCC)Cc2ccccc2)cc(C(N)=O)c1
CI000324,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(CN2CCN(c3ccccc3C#N)CC2)cc(C(N)=O)c1
CI000326,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(CN2CCN(C(=O)OCC)CC2)cc(C(N)=O)c1
CI000327,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(CN2CCN(c3ncccn3)CC2)cc(C(N)=O)c1
CI000359,Michael Acceptor,CYS-147,Not Available,COC(=O)/C=C/c1cccc(C(N)=O)c1
CI000390,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(C(N)=O)ccc1C
CI000391,Michael Acceptor,CYS-147,Not Available,NC(=O)c1cccc(/C=C/C(=O)c2ccco2)c1
CI000393,Michael Acceptor,CYS-147,Not Available,NC(=O)c1cccc(/C=C/C(=O)OCCc2ccccc2)c1
CI000400,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1ccc(OCc2ccccc2)c(C(N)=O)c1
CI000404,Michael Acceptor,CYS-147,Not Available,NC(=O)c1cccc(/C=C/C(=O)OCCO)c1
CI000407,Michael Acceptor,CYS-147,Not Available,NC(=O)c1cccc(/C=C/C(=O)OCc2ccccc2)c1
CI000410,Michael Acceptor,CYS-147,Not Available,NC(=O)c1cccc(/C=C/C(=O)c2ccccn2)c1
CI000411,Michael Acceptor,CYS-147,Not Available,NC(=O)c1ccc2c(c1)C=CC2=O
CI000413,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cccc(C(N)=O)c1
CI000415,Michael Acceptor,CYS-147,Not Available,CC(=O)/C=C/c1cccc(C(N)=O)c1
CI000420,Michael Acceptor,CYS-147,Not Available,COc1ccc(C(=O)/C=C/c2cccc(C(N)=O)c2)cc1
CI000421,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C(C#N)=C/c1cccc(C(N)=O)c1
CI000426,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(O)cc(C(N)=O)c1
CI000427,Michael Acceptor,CYS-147,Not Available,CN(C)c1ccc(C(=O)/C=C/c2cccc(C(N)=O)c2)cc1
CI000429,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(CO)cc(C(N)=O)c1
CI000432,Michael Acceptor,CYS-147,Not Available,NC(=O)c1cccc(/C=C/C(=O)OCc2ccccn2)c1
CI000463,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(CN2CCN(c3ccccn3)CC2)cc(C(N)=O)c1
CI000470,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(CSc2nnc(-c3ccccn3)o2)cc(C(N)=O)c1
CI000473,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/c1cc(CN(CC)Cc2ccncc2)cc(C(N)=O)c1
CI002171,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)c1cc(-c2ccccc2)oc1C
CI002172,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)/C=C/c1cc(Br)ccc1Br
CI002173,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)/C=C/c1ccc(C)c(Br)c1
CI002174,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
CI002175,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)/C=C/c1cc2c(cc1Br)OCO2
CI002176,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)/C=C/c1ccc(F)c(Br)c1
CI002177,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)/C=C/c1ccc2c(c1)OCO2
CI002178,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)/C=C/c1cccc(Br)c1
CI002179,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)c1ccc2ccccc2c1
CI002180,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)c1ccc2cc(C)ccc2c1
CI002181,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)C1=Cc2cc(Br)ccc2OC1
CI002182,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)c1ccc2ccc(Br)cc2c1
CI002183,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)C1=Cc2ccccc2OC1
CI002184,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)C1=Cc2cc(Cl)ccc2OC1
CI002441,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H]1CS[C@H]2CC[C@H](NC(=O)OCc3ccccc3)C(=O)N21
CI002442,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H]1CCc2ccc(NC(=O)OCc3ccccc3)c(=O)n21
CI002443,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCc2ccc(NC(=O)c3cc(C)on3)c(=O)n21
CI004252,Michael Acceptor,CYS-147,Not Available,CCOC(=O)/C=C/[C@@H]1CCC(=O)N(C)CCCC[C@H](NC(=O)c2cc(C)on2)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N1
CI004514,Aldehydic carbonyl,CYS-145,1a,CC(OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O
CI000238,Michael Acceptor,CYS-145,1a,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C
CI000481,Michael Acceptor,CYS-145,1a,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C
CI000636,Michael Acceptor,CYS-145,1a,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)OC(C)(C)C
CI000702,Michael Acceptor,CYS-145,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc2c(c1)OCO2
CI000910,Michael Acceptor,CYS-145,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccccc1
CI000911,Michael Acceptor,CYS-145,Not Available,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc2c(c1)OCO2
CI000912,Michael Acceptor,CYS-145,Not Available,CN(C)c1ccc(/C=C/C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)cc1
CI000913,Michael Acceptor,CYS-145,Not Available,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccccc1
CI000914,Michael Acceptor,CYS-145,Not Available,Cc1ccc(/C=C/C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)cc1
CI000915,Michael Acceptor,CYS-145,Not Available,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(Cl)cc1F
CI000916,Michael Acceptor,CYS-145,Not Available,Cc1cc(/C=C/C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)no1
CI000917,Michael Acceptor,CYS-145,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CI000918,Michael Acceptor,CYS-145,Not Available,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(N(C)C)cc1
CI001359,Nitrile,CYS-145,Not Available,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C#N)CCC(N)=O
CI002410,O-Benzylguanine,CYS-145,MGMT,Cc1ccc(COc2nc(N)nc3nc[nH]c23)cc1
CI002666,O-Benzylguanine,CYS-145,MGMT,Cc1cccc(COc2nc(N)nc3nc[nH]c23)c1
CI002667,O-Benzylguanine,CYS-145,MGMT,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1
CI002685,O-Benzylguanine,CYS-145,MGMT,Cc1ccccc1COc1nc(N)nc2nc[nH]c12
CI002686,O-Benzylguanine,CYS-145,MGMT,NCc1ccc(COc2nc(N)nc3nc[nH]c23)cc1
CI002687,O-Benzylguanine,CYS-145,MGMT,NCc1cccc(COc2nc(N)nc3nc[nH]c23)c1
CI002688,O-Benzylguanine,CYS-145,MGMT,NCc1ccccc1COc1nc(N)nc2nc[nH]c12
CI000364,Nitrile,CYS-138,CTSL,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1
CI001556,Nitrile,CYS-138,CTSL,N#CCNC(=O)C1(NC(=O)c2ccc(N)c(F)c2)CCCCC1
CI001557,Nitrile,CYS-138,CTSL,N#CCNC(=O)C1(NC(=O)c2ccc(Br)cc2N)CCCCC1
CI001786,Nitrile,CYS-138,CTSL,N#CCNC(=O)C1(NC(=O)c2ccc(Cl)cc2N)CCCCC1
CI001787,Nitrile,CYS-138,CTSL,N#CCNC(=O)C1(NC(=O)c2ccc(Cl)cc2NC(=O)C(F)(F)F)CCCCC1
CI004584,Michael Acceptor,CYS-128,CDK14,CN(C)C/C=C/C(=O)Cc1cccc(S(=O)(=O)N2CCC(NC(=O)c3n[nH]cc3NC(=O)c3c(Cl)cc(Cl)cc3Cl)CC2)c1
CI002038,Halohydrocarbon,CYS-12,KRAS,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1
CI002040,Halohydrocarbon,CYS-12,KRAS,Nc1nc2c(ncn2[C@@H]2O[C@H](COS(=O)(=O)NC(=O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1
CI002041,Halohydrocarbon,CYS-12,KRAS,Nc1nc2c(ncn2[C@@H]2O[C@H](CNc3c(NCCCNC(=O)CCl)c(=O)c3=O)[C@@H](O)[C@H]2O)c(=O)[nH]1
CI002042,Halohydrocarbon,CYS-12,KRAS,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1
